tid,tournament_name,family,tournament_year,final_count,has_timestamps,ts_count,first_reg,last_reg,is_covid,is_online,snapshot_last_reg,early_bird_spike,spike_day,spike_magnitude,roster_pending
2388,2022 Pacific Coast Open,Pacific Coast Open,2022.0,344,True,336,2022-03-28 17:07:46,2022-07-16 08:35:28,False,False,2022-07-16 08:35:28,False,61.0,1.5,False
2389,2022 Chicago Class,Chicago Class,2022.0,337,True,337,2022-04-03 11:16:06,2022-07-16 00:24:58,False,False,2022-07-16 00:24:58,False,69.0,2.0,False
2390,2022 Southern Open,Southern Open,2022.0,266,True,265,2022-04-19 08:03:54,2022-07-22 19:37:47,False,False,2022-07-22 19:37:47,False,75.0,2.0,False
2394,2022 Pittsburgh Open,Pittsburgh Open,2022.0,195,True,190,2022-05-02 18:33:16,2022-07-23 01:35:04,False,False,2022-07-23 01:35:04,False,60.0,2.0,False
2395,2022 Continental Open,Continental Open,2022.0,321,True,305,2022-04-06 13:29:58,2022-07-30 00:02:12,False,False,2022-07-30 00:02:12,False,74.0,1.0,False
2400,2022 April Game 60 on ICC,April Game 60,2022.0,50,True,48,2022-04-16 19:34:19,2022-04-30 03:37:35,False,True,2022-04-30 03:37:35,False,,0.0,False
2402,2022 April Rapid on ICC,April Rapid,2022.0,56,True,51,2022-04-06 10:53:41,2022-04-16 09:57:18,False,True,2022-04-16 09:57:18,False,,0.0,False
2403,2022 World Open Action on ICC,World Open Action,2022.0,104,True,97,2022-04-20 00:01:35,2022-06-18 10:41:00,False,True,2022-06-18 10:41:00,False,,0.0,False
2404,2022 Central California Open,Central California Open,2022.0,188,True,181,2022-04-13 18:37:40,2022-08-20 08:53:13,False,False,2022-08-20 08:53:13,False,60.0,2.0,False
2405,2022 Atlantic Open,Atlantic Open,2022.0,412,True,400,2022-05-04 11:57:10,2022-08-27 09:48:23,False,False,2022-08-27 09:48:23,False,,0.0,False
2414,2022 New York State Championship,New York State Championship,2022.0,316,True,311,2022-07-03 12:31:58,2022-09-04 09:57:04,False,False,2022-09-04 09:57:04,False,,0.0,False
2418,2022 Bradley Open,Bradley Open,2022.0,227,True,216,2022-04-24 18:51:29,2022-07-16 10:01:52,False,False,2022-07-16 10:01:52,False,63.0,0.5,False
2421,2022 Indianapolis Open,Indianapolis Open,2022.0,183,True,179,2022-06-18 15:16:41,2022-08-27 04:29:19,False,False,2022-08-27 04:29:19,False,,0.0,False
2441,2022 CCA June Open on ICC,June Open,2022.0,90,True,81,2022-05-10 01:06:23,2022-06-04 09:03:35,False,True,2022-06-04 09:03:35,False,,0.0,False
2442,2022 World Open G 10 Championship,World Open G 10 Championship,2022.0,61,True,55,2022-05-26 05:36:01,2022-07-04 07:23:02,False,False,2022-07-04 07:23:02,False,,0.0,False
2443,2022 World Open Blitz Championship,World Open Blitz Championship,2022.0,145,True,140,2022-05-15 16:23:46,2022-07-04 21:44:42,False,False,2022-07-04 21:44:42,False,,0.0,False
2451,2022 CCA July Open on ICC,July Open,2022.0,91,True,85,2022-06-01 06:19:49,2022-07-09 08:04:19,False,True,2022-07-09 08:04:19,False,,0.0,False
2452,2022 Continental Action on ICC,Continental Action,2022.0,67,True,64,2022-06-01 05:39:44,2022-07-23 09:48:46,False,True,2022-07-23 09:48:46,False,,0.0,False
2453,2022 CCA August Open on ICC,August Open,2022.0,85,True,81,2022-07-11 12:34:10,2022-08-06 09:27:12,False,True,2022-08-06 09:27:12,False,,0.0,False
2458,2022 Midwest Class Championships,Midwest Class Championships,2022.0,360,True,351,2022-05-30 18:27:26,2022-10-08 10:03:43,False,False,2022-10-08 10:03:43,False,63.0,2.0,False
2459,2022 Eastern Chess Congress,Eastern Chess Congress,2022.0,493,True,475,2022-06-09 14:29:04,2022-10-29 07:35:55,False,False,2022-10-29 07:35:55,False,71.0,3.0,False
2464,2022 Central New York Open,Central New York Open,2022.0,119,True,117,2022-06-19 11:12:30,2022-10-22 08:44:55,False,False,2022-10-22 08:44:55,False,73.0,2.0,False
2465,2022 Kings Island Open,Kings Island Open,2022.0,368,True,363,2022-07-28 23:52:37,2022-11-12 09:26:06,False,False,2022-11-12 09:26:06,False,67.0,2.0,False
2466,2022 National Chess Congress,National Chess Congress,2022.0,606,True,590,2022-06-28 10:32:36,2022-11-26 07:26:16,False,False,2022-11-26 07:26:16,False,75.0,1.0,False
2476,2022 Los Angeles Open,Los Angeles Open,2022.0,361,True,358,2022-07-18 21:56:43,2022-11-05 11:16:38,False,False,2022-11-05 11:16:38,False,74.0,3.0,False
2487,2022 Hartford Open,Hartford Open,2022.0,198,True,194,2022-07-20 22:36:51,2022-10-15 09:46:56,False,False,2022-10-15 09:46:56,False,70.0,1.0,False
2491,2022 North American Open,North American Open,2022.0,1071,True,1052,2022-07-24 12:08:49,2022-12-27 07:38:05,False,False,2022-12-27 07:38:05,False,74.0,4.0,False
2494,2022 ICC August Rapid,ICC August Rapid,2022.0,53,True,52,2022-08-01 18:49:41,2022-08-13 10:01:54,False,False,2022-08-13 10:01:54,False,,0.0,False
2500,2022 Eastern Open,Eastern Open,2022.0,404,True,388,2022-08-12 19:22:03,2022-12-28 00:17:47,False,False,2022-12-28 00:17:47,False,74.0,2.0,False
2505,2022 Atlantic Action on ICC,Atlantic Action,2022.0,59,True,58,2022-08-12 20:11:51,2022-08-20 07:42:57,False,True,2022-08-20 07:42:57,False,,0.0,False
2508,2022 CCA September Open on ICC,September Open,2022.0,73,True,70,2022-08-16 15:46:36,2022-09-10 10:55:20,False,True,2022-09-10 10:55:20,False,,0.0,False
2511,2022 Midwest Action on ICC,Midwest Action,2022.0,56,True,56,2022-08-30 16:03:23,2022-09-24 09:46:44,False,True,2022-09-24 09:46:44,False,,0.0,False
2512,2023 Boston Chess Congress,Boston Chess Congress,2023.0,391,True,383,2022-09-18 14:30:09,2023-01-07 09:00:59,False,False,2023-01-07 09:00:59,False,62.0,2.0,False
2514,2022 ICC September Rapid,ICC September Rapid,2022.0,33,True,33,2022-08-30 17:01:11,2022-09-17 02:58:43,False,False,2022-09-17 02:58:43,False,,0.0,False
2546,2022 CCA October Open on ICC,October Open,2022.0,63,True,61,2022-09-30 05:21:52,2022-10-08 09:54:02,False,True,2022-10-08 09:54:02,False,,0.0,False
2547,2023 Liberty Bell Open,Liberty Bell Open,2023.0,473,True,456,2022-09-18 20:27:40,2023-01-15 06:57:54,False,False,2023-01-15 06:57:54,False,62.0,2.0,False
2550,2022 Eastern Chess Congress Action on ICC,Eastern Chess Congress Action,2022.0,54,True,54,2022-09-25 18:40:41,2022-10-22 10:47:20,False,True,2022-10-22 10:47:20,False,,0.0,False
2565,2022 CCA November Open on ICC,November Open,2022.0,51,True,51,2022-10-15 16:25:31,2022-11-05 10:17:18,False,True,2022-11-05 10:17:18,False,,0.0,False
2566,2023 Golden State Open,Golden State Open,2023.0,293,True,280,2022-10-10 18:52:55,2023-01-15 08:43:09,False,False,2023-01-15 08:43:09,False,69.0,1.3,False
2568,2022 North American Blitz Championship,North American Blitz Championship,2022.0,239,True,237,2022-10-22 11:15:52,2022-12-29 22:52:34,False,False,2022-12-29 22:52:34,False,,0.0,False
2569,2023 Southwest Class Championships,Southwest Class Championships,2023.0,426,True,412,2022-10-21 18:04:10,2023-02-18 09:16:03,False,False,2023-02-18 09:16:03,False,70.0,1.3,False
2572,2022 National Chess Congress Action on ICC,National Chess Congress Action,2022.0,73,True,73,2022-11-01 05:53:55,2022-11-19 10:45:40,False,True,2022-11-19 10:45:40,False,,0.0,False
2604,2023 Western Class,Western Class,2023.0,346,True,336,2022-11-14 19:48:16,2023-03-04 08:44:55,False,False,2023-03-04 08:44:55,False,,0.0,False
2605,2022 CCA December Open on ICC,December Open,2022.0,50,True,49,2022-11-22 22:49:29,2022-12-03 09:21:52,False,True,2022-12-03 09:21:52,False,,0.0,False
2606,2023 New York State Scholastic Championships,New York State Scholastic Championships,2023.0,1548,True,1491,2022-11-17 02:15:51,2023-03-10 15:55:09,False,False,2023-03-10 15:55:09,False,66.0,4.8,False
2607,2023 Eastern Class,Eastern Class,2023.0,257,True,244,2022-12-11 11:39:03,2023-03-18 09:56:47,False,False,2023-03-18 09:56:47,False,63.0,3.0,False
2608,2023 Southern Class,Southern Class,2023.0,264,True,258,2022-12-18 19:14:06,2023-03-18 06:45:14,False,False,2023-03-18 06:45:14,False,68.0,1.3,False
2609,2023 Mid-America Open,Mid-America Open,2023.0,328,True,322,2022-12-10 12:17:56,2023-03-25 08:53:37,False,False,2023-03-25 08:53:37,False,64.0,3.0,False
2610,2023 George Washington Open,George Washington Open,2023.0,345,True,343,2022-11-22 14:36:01,2023-02-25 09:02:36,False,False,2023-02-25 09:02:36,False,67.0,2.0,False
2611,2023 Open at Foxwoods,Open at Foxwoods,2023.0,445,True,417,2022-12-29 15:22:31,2023-04-07 09:20:26,False,False,2023-04-07 09:20:26,False,69.0,3.0,False
2624,2022 CCA December Action on ICC,December Action,2022.0,65,True,63,2022-12-12 19:06:15,2022-12-17 10:50:07,False,True,2022-12-17 10:50:07,False,,0.0,False
2655,2023 CCA January Open on ICC,January Open,2023.0,90,True,88,2022-12-13 01:40:35,2023-01-07 09:57:51,False,True,2023-01-07 09:57:51,False,,0.0,False
2657,2023 Chicago Open,Chicago Open,2023.0,960,True,945,2022-12-30 11:58:51,2023-05-28 22:05:12,False,False,2023-05-28 22:05:12,True,68.0,22.0,False
2665,2023 Niagara Falls Open,Niagara Falls Open,2023.0,170,True,165,2023-01-01 01:10:59,2023-05-06 08:21:11,False,False,2023-05-06 08:21:11,False,65.0,2.0,False
2667,2023 Cleveland Open,Cleveland Open,2023.0,226,True,221,2023-01-10 03:46:15,2023-06-10 08:31:43,False,False,2023-06-10 08:31:43,False,65.0,1.0,False
2668,2023 Chicago Open Blitz,Chicago Open Blitz,2023.0,130,True,130,2023-01-18 18:20:44,2023-05-28 21:01:55,False,False,2023-05-28 21:01:55,False,,0.0,False
2669,2023 Blitz at Foxwoods,Blitz at Foxwoods,2023.0,38,True,38,2023-02-25 08:40:24,2023-04-08 20:43:05,False,False,2023-04-08 20:43:05,False,,0.0,False
2670,2023 World Open  top 6 sections,World Open top 6 sections,2023.0,1324,True,1316,2023-01-01 16:46:58,2023-07-02 03:20:10,False,False,2023-07-02 03:20:10,True,57.0,7.3,False
2672,2023 World Open  lower sections,World Open lower sections,2023.0,149,True,146,2023-01-09 14:30:17,2023-06-23 06:08:06,False,False,2023-06-23 06:08:06,False,59.0,2.0,False
2673,2023 Philadelphia International,Philadelphia International,2023.0,108,True,105,2023-01-11 11:58:30,2023-06-24 10:09:41,False,False,2023-06-24 10:09:41,False,73.0,1.3,False
2674,2023 Philadelphia Open,Philadelphia Open,2023.0,281,True,279,2023-01-11 17:23:24,2023-06-24 09:42:20,False,False,2023-06-24 09:42:20,False,67.0,0.5,False
2675,2023 World Open Under 13 Championship,World Open Under 13,2023.0,110,True,109,2023-01-10 13:02:00,2023-06-26 00:54:47,False,False,2023-06-26 00:54:47,False,62.0,2.0,False
2676,2023 World Open Amateur,World Open Amateur,2023.0,55,True,54,2023-01-10 12:19:57,2023-06-26 09:03:25,False,False,2023-06-26 09:03:25,False,64.0,1.0,False
2677,2023 World Open Junior Championship,World Open Junior Championship,2023.0,102,True,101,2023-01-10 13:03:48,2023-06-27 22:54:25,False,False,2023-06-27 22:54:25,False,58.0,2.0,False
2678,2023 World Open Action,World Open Action,2023.0,39,True,39,2023-01-01 22:41:38,2023-06-28 22:24:57,False,False,2023-06-28 22:24:57,False,,0.0,False
2679,2023 World Open Senior Amateur,World Open Senior Amateur,2023.0,40,True,40,2023-03-03 19:53:14,2023-06-27 19:03:55,False,False,2023-06-27 19:03:55,False,,0.0,False
2680,2023 World Open Women s Championship,World Open Womens Championship,2023.0,20,True,20,2023-03-11 09:55:53,2023-06-28 22:56:00,False,False,2023-06-28 22:56:00,False,,0.0,False
2681,2023 World Open G7 Championship,World Open G7 Championship,2023.0,66,True,66,2023-04-25 00:05:06,2023-07-01 09:22:40,False,False,2023-07-01 09:22:40,False,,0.0,False
2684,2023 World Open Blitz Championship,World Open Blitz Championship,2023.0,221,True,221,2023-03-08 23:07:12,2023-07-04 22:08:09,False,False,2023-07-04 22:08:09,False,,0.0,False
2689,2023 World Open G 10 Championship,World Open G 10 Championship,2023.0,71,True,71,2023-03-08 23:14:39,2023-07-03 22:15:26,False,False,2023-07-03 22:15:26,False,,0.0,False
2695,2023 CCA January Action on ICC,January Action,2023.0,58,True,57,2023-01-10 22:54:26,2023-01-21 10:45:46,False,True,2023-01-21 10:45:46,False,,0.0,False
2696,2023 CCA February Open on ICC,February Open,2023.0,76,True,73,2023-01-10 23:02:47,2023-02-04 09:24:33,False,True,2023-02-04 09:24:33,False,,0.0,False
2701,2023 CCA February Action on ICC,February Action,2023.0,54,True,52,2023-01-15 17:05:28,2023-02-25 09:59:27,False,True,2023-02-25 09:59:27,False,,0.0,False
2702,2023 CCA March Open on ICC,March Open,2023.0,83,True,81,2023-01-15 17:09:06,2023-03-04 08:27:21,False,True,2023-03-04 08:27:21,False,,0.0,False
2703,2023 ICC March G 60,ICC March G 60,2023.0,54,True,51,2023-01-22 11:06:21,2023-03-18 09:25:50,False,False,2023-03-18 09:25:50,False,,0.0,False
2738,2023 Continental Class,Continental Class,2023.0,198,True,194,2023-03-17 14:26:50,2023-06-17 09:29:15,False,False,2023-06-17 09:29:15,False,66.0,2.0,False
2760,2023 Continental Open,Continental Open,2023.0,312,True,311,2023-03-02 14:17:05,2023-07-15 08:20:00,False,False,2023-07-15 08:20:00,False,74.0,2.0,False
2780,2023 Chicago Class,Chicago Class,2023.0,280,True,280,2023-03-22 12:51:13,2023-07-14 18:56:31,False,False,2023-07-14 18:56:31,False,67.0,2.0,False
2788,2023 CCA April Open on ICC,April Open,2023.0,58,True,54,2023-03-21 07:58:52,2023-04-01 10:05:09,False,True,2023-04-01 10:05:09,False,,0.0,False
2789,2023 CCA April Action on ICC,April Action,2023.0,51,True,46,2023-03-25 11:42:22,2023-04-15 10:07:51,False,True,2023-04-15 10:07:51,False,,0.0,False
2795,2023 Pacific Coast Open,Pacific Coast Open,2023.0,403,True,401,2023-04-05 16:58:09,2023-07-22 07:59:35,False,False,2023-07-22 07:59:35,False,75.0,1.0,False
2805,2023 Pittsburgh Open,Pittsburgh Open,2023.0,183,True,183,2023-04-01 08:44:10,2023-07-22 09:40:55,False,False,2023-07-22 09:40:55,False,61.0,1.0,False
2811,2023 Southern Open,Southern Open,2023.0,294,True,293,2023-04-04 14:59:31,2023-07-29 07:46:58,False,False,2023-07-29 07:46:58,False,62.0,1.3,False
2822,2023 CCA May Open on ICC,May Open,2023.0,70,True,66,2023-04-09 16:00:46,2023-05-06 03:43:10,False,True,2023-05-06 03:43:10,False,,0.0,False
2823,2023 Bradley Open,Bradley Open,2023.0,256,True,256,2023-04-12 08:42:48,2023-07-29 09:44:18,False,False,2023-07-29 09:44:18,False,75.0,1.0,False
2824,2023 Central California Open,Central California Open,2023.0,214,True,214,2023-04-12 11:58:31,2023-08-12 06:57:26,False,False,2023-08-12 06:57:26,False,64.0,2.0,False
2880,2023 CCA May Action on ICC,May Action,2023.0,55,True,50,2023-05-11 23:29:55,2023-05-20 09:59:25,False,True,2023-05-20 09:59:25,False,,0.0,False
2881,2023 Atlantic Open,Atlantic Open,2023.0,371,True,370,2023-05-26 22:10:38,2023-08-26 09:31:00,False,False,2023-08-26 09:31:00,False,55.0,3.0,False
2886,2023 CCA June Open on ICC,June Open,2023.0,64,True,60,2023-05-13 06:45:38,2023-06-03 09:14:44,False,True,2023-06-03 09:14:44,False,,0.0,False
2891,2023 CCA June Action on ICC,June Action,2023.0,41,True,40,2023-05-13 06:47:04,2023-06-17 10:11:43,False,True,2023-06-17 10:11:43,False,,0.0,False
2918,2023 CCA July Open on ICC,July Open,2023.0,66,True,66,2023-06-25 19:20:46,2023-07-08 10:46:19,False,True,2023-07-08 10:46:19,False,,0.0,False
2919,2023 Indianapolis Open,Indianapolis Open,2023.0,190,True,189,2023-06-05 01:25:34,2023-08-26 07:34:08,False,False,2023-08-26 07:34:08,False,66.0,1.0,False
2936,2023 New York State Championship,New York State Championship,2023.0,347,True,347,2023-06-22 00:38:37,2023-09-02 21:23:24,False,False,2023-09-02 21:23:24,False,,0.0,False
2963,2023 CCA July Action on ICC,July Action,2023.0,40,True,40,2023-06-30 05:35:18,2023-07-22 10:59:39,False,True,2023-07-22 10:59:39,False,,0.0,False
2969,2023 Central New York Open,Central New York Open,2023.0,139,True,139,2023-07-06 15:08:35,2023-09-23 06:52:02,False,False,2023-09-23 06:52:02,False,68.0,1.0,False
2977,2023 CCA August Open on ICC,August Open,2023.0,59,True,59,2023-07-22 22:41:02,2023-08-05 10:38:41,False,True,2023-08-05 10:38:41,False,,0.0,False
2978,2023 Midwest Class Championships,Midwest Class Championships,2023.0,292,True,292,2023-07-28 11:44:21,2023-10-07 08:49:26,False,False,2023-10-07 08:49:26,False,,0.0,False
2980,2023 Hartford Open,Hartford Open,2023.0,223,True,223,2023-08-06 12:20:03,2023-10-07 00:54:55,False,False,2023-10-07 00:54:55,False,,0.0,False
2981,2023 Washington Chess Congess,Washington Chess Congress,2023.0,249,True,249,2023-07-25 23:21:56,2023-10-21 08:59:39,False,False,2023-10-21 08:59:39,False,67.0,1.0,False
2984,2023 Eastern Chess Congress,Eastern Chess Congress,2023.0,527,True,527,2023-07-29 09:35:12,2023-10-28 09:06:33,False,False,2023-10-28 09:06:33,False,64.0,3.0,False
2985,2023 North American Open,North American Open,2023.0,1115,True,1115,2023-07-25 12:41:45,2023-12-27 09:02:53,False,False,2023-12-27 09:02:53,False,59.0,2.4,False
2987,2023 Los Angeles Open,Los Angeles Open,2023.0,415,True,415,2023-07-25 08:25:34,2023-11-04 09:20:44,False,False,2023-11-04 09:20:44,False,55.0,2.0,False
3032,2023 CCA August Action on ICC,August Action,2023.0,35,True,35,2023-08-09 00:08:52,2023-08-19 10:50:13,False,True,2023-08-19 10:50:13,False,,0.0,False
3034,2023 Kings Island Open,Kings Island Open,2023.0,358,True,358,2023-08-17 02:54:33,2023-11-11 09:51:33,False,False,2023-11-11 09:51:33,False,60.0,2.0,False
3035,2023 National Chess Congress,National Chess Congress,2023.0,636,True,636,2023-08-15 17:44:59,2023-11-25 08:29:44,False,False,2023-11-25 08:29:44,False,55.0,2.7,False
3056,2023 CCA September Open on ICC,September Open,2023.0,58,True,58,2023-08-24 19:43:15,2023-09-09 10:42:25,False,True,2023-09-09 10:42:25,False,,0.0,False
3078,2023 Eastern Open,Eastern Open,2023.0,367,True,367,2023-09-13 23:58:24,2023-12-27 22:46:10,False,False,2023-12-27 22:46:10,False,,0.0,False
3079,2023 CCA September Action on ICC,September Action,2023.0,33,True,33,2023-09-12 21:04:28,2023-09-23 08:08:45,False,True,2023-09-23 08:08:45,False,,0.0,False
3090,2024 New York State Scholastic Championships,New York State Scholastic Championships,2024.0,1777,True,1777,2023-09-26 06:47:17,2024-03-08 21:06:41,False,False,2024-03-08 21:06:41,True,60.0,11.0,False
3091,2023 CCA October Open on ICC,October Open,2023.0,32,True,32,2023-09-28 00:50:07,2023-10-07 02:49:42,False,True,2023-10-07 02:49:42,False,,0.0,False
3129,2023 CCA November Classic on ICC,November Classic,2023.0,37,True,37,2023-11-02 04:56:24,2023-11-11 12:50:24,False,True,2023-11-11 12:50:24,False,,0.0,False
3139,2024 Boston Chess Congress,Boston Chess Congress,2024.0,342,True,342,2023-11-06 13:27:17,2024-01-06 09:49:44,False,False,2024-01-06 09:49:44,False,,0.0,False
3141,2024 Liberty Bell Open,Liberty Bell Open,2024.0,481,True,481,2023-11-09 15:10:45,2024-01-14 02:28:25,False,False,2024-01-14 02:28:25,False,,0.0,False
3142,2024 Golden State Open,Golden State Open,2024.0,293,True,293,2023-11-09 16:03:16,2024-01-14 06:46:00,False,False,2024-01-14 06:46:00,False,,0.0,False
3148,2023 North American Blitz Championship,North American Blitz Championship,2023.0,233,True,233,2023-11-17 11:34:10,2023-12-29 21:17:30,False,False,2023-12-29 21:17:30,False,,0.0,False
3149,2023 CCA December Celebration on ICC,December Celebration,2023.0,51,True,51,2023-11-17 14:39:25,2023-12-09 09:41:14,False,True,2023-12-09 09:41:14,False,,0.0,False
3153,2024 Southwest Class Championships,Southwest Class Championships,2024.0,441,True,441,2023-11-26 21:27:10,2024-02-16 22:24:48,False,False,2024-02-16 22:24:48,False,67.0,2.0,False
3178,2024 George Washington Open,George Washington Open,2024.0,266,True,266,2023-12-07 15:04:45,2024-02-24 08:29:24,False,False,2024-02-24 08:29:24,False,73.0,1.0,False
3179,2024 Western Class Championshps,Western Class Championships,2024.0,421,True,421,2023-12-08 09:28:20,2024-03-02 09:50:48,False,False,2024-03-02 09:50:48,False,56.0,2.0,False
3188,2024 CCA January Classic on ICC,January Classic,2024.0,43,True,43,2023-12-29 23:22:12,2024-01-13 01:27:46,False,True,2024-01-13 01:27:46,False,,0.0,False
3213,2024 Open at Foxwoods,Open at Foxwoods,2024.0,465,True,465,2024-01-02 22:58:20,2024-03-29 09:49:01,False,False,2024-03-29 09:49:01,False,72.0,1.5,False
3214,2024 Southern Class,Southern Class,2024.0,259,True,259,2024-01-05 05:21:30,2024-03-16 09:19:15,False,False,2024-03-16 09:19:15,False,,0.0,False
3215,2024 Mid-America Open,Mid-America Open,2024.0,305,True,305,2024-01-04 10:40:58,2024-03-23 08:05:23,False,False,2024-03-23 08:05:23,False,71.0,2.0,False
3225,2024 CCA February Classic on ICC,February Classic,2024.0,66,True,66,2024-01-18 15:16:59,2024-02-10 08:26:29,False,True,2024-02-10 08:26:29,False,,0.0,False
3248,2024 Chicago Open,Chicago Open,2024.0,860,True,860,2024-01-25 19:33:38,2024-05-25 08:16:56,False,False,2024-05-25 08:16:56,True,66.0,17.5,False
3249,2024 Niagara Falls Open,Niagara Falls Open,2024.0,177,True,177,2024-02-09 00:36:59,2024-05-31 21:25:44,False,False,2024-05-31 21:25:44,False,68.0,3.0,False
3253,2024 Chicago Open Blitz,Chicago Open Blitz,2024.0,145,True,145,2024-02-03 23:54:18,2024-05-26 20:57:53,False,False,2024-05-26 20:57:53,False,73.0,1.0,False
3259,2024 Eastern Class,Eastern Class,2024.0,203,True,203,2024-02-08 11:23:07,2024-06-08 09:29:05,False,False,2024-06-08 09:29:05,False,,0.0,False
3276,2024 Cleveland Open,Cleveland Open,2024.0,167,True,167,2024-03-11 18:53:31,2024-06-08 09:48:51,False,False,2024-06-08 09:48:51,False,75.0,1.0,False
3278,2024 CCA March Classic on ICC,March Classic,2024.0,47,True,47,2024-02-13 22:56:48,2024-03-09 11:49:06,False,True,2024-03-09 11:49:06,False,,0.0,False
3288,2024 New York State Scholastic Championships WAITLIST,New York State Scholastic Championships WAITLIST,2024.0,174,True,174,2024-02-27 21:57:06,2024-03-05 09:25:47,False,False,2024-03-05 09:25:47,False,,0.0,False
3306,2024 New York State Open,New York State Open,2024.0,76,True,76,2024-04-04 06:39:34,2024-06-14 09:02:39,False,False,2024-06-14 09:02:39,False,,0.0,False
3307,2024 Philadelphia International,Philadelphia International,2024.0,143,True,143,2024-03-06 00:44:21,2024-06-27 16:33:43,False,False,2024-06-27 16:33:43,False,72.0,2.0,False
3309,2024 World Open  top 6 sections,World Open top 6 sections,2024.0,1195,True,1195,2024-03-06 12:32:54,2024-07-05 09:06:20,False,False,2024-07-05 09:06:20,False,58.0,4.0,False
3310,2024 World Open  lower sections,World Open lower sections,2024.0,151,True,151,2024-03-26 19:16:39,2024-06-28 08:43:31,False,False,2024-06-28 08:43:31,False,68.0,3.0,False
3311,2024 Philadelphia Open,Philadelphia Open,2024.0,312,True,312,2024-03-16 21:03:16,2024-06-29 09:40:24,False,False,2024-06-29 09:40:24,False,57.0,2.0,False
3314,2024 CCA April Classic on ICC,April Classic,2024.0,41,True,41,2024-03-15 19:12:24,2024-04-13 11:53:37,False,True,2024-04-13 11:53:37,False,,0.0,False
3319,2024 World Open Under 13 Championship,World Open Under 13,2024.0,80,True,80,2024-04-03 21:09:04,2024-06-26 09:26:56,False,False,2024-06-26 09:26:56,False,,0.0,False
3320,2024 World Open Senior Amateur,World Open Senior Amateur,2024.0,40,True,40,2024-04-08 10:04:44,2024-07-01 07:10:10,False,False,2024-07-01 07:10:10,False,73.0,2.0,False
3321,2024 World Open Womens Championship,World Open Womens Championship,2024.0,12,True,12,2024-05-20 23:54:37,2024-06-30 22:25:22,False,False,2024-06-30 22:25:22,False,,0.0,False
3322,2024 World Open Amateur,World Open Amateur,2024.0,47,True,47,2024-04-05 13:51:25,2024-07-01 08:36:05,False,False,2024-07-01 08:36:05,False,65.0,1.0,False
3323,2024 World Open Junior Championship,World Open Junior Championship,2024.0,59,True,59,2024-04-04 06:15:33,2024-06-30 23:20:59,False,False,2024-06-30 23:20:59,False,,0.0,False
3324,2024 World Open G 7 Championship,World Open G7 Championship,2024.0,64,True,64,2024-04-09 11:02:46,2024-07-03 09:21:24,False,False,2024-07-03 09:21:24,False,55.0,1.0,False
3325,2024 World Open G 10 Championship,World Open G 10 Championship,2024.0,58,True,58,2024-04-03 15:04:34,2024-07-06 20:46:29,False,False,2024-07-06 20:46:29,False,,0.0,False
3326,2024 World Open Blitz Championship,World Open Blitz Championship,2024.0,186,True,186,2024-04-03 15:05:43,2024-07-07 22:01:16,False,False,2024-07-07 22:01:16,False,64.0,1.0,False
3327,2024 Pittsburgh Open,Pittsburgh Open,2024.0,166,True,166,2024-04-14 18:46:23,2024-07-27 09:38:19,False,False,2024-07-27 09:38:19,False,63.0,1.0,False
3328,2024 Chicago Class,Chicago Class,2024.0,270,True,270,2024-04-02 01:27:07,2024-07-20 08:55:50,False,False,2024-07-20 08:55:50,False,71.0,2.0,False
3329,2024 Southern Open,Southern Open,2024.0,231,True,231,2024-03-30 11:59:40,2024-07-20 09:41:41,False,False,2024-07-20 09:41:41,False,,0.0,False
3330,2024 Pacific Coast Open,Pacific Coast Open,2024.0,361,True,361,2024-03-26 16:06:47,2024-07-20 08:37:35,False,False,2024-07-20 08:37:35,False,68.0,3.0,False
3331,2024 Bradley Open,Bradley Open,2024.0,270,True,270,2024-04-01 09:51:38,2024-07-27 08:30:04,False,False,2024-07-27 08:30:04,False,,0.0,False
3359,2024 Continental Open,Continental Open,2024.0,244,True,244,2024-04-14 23:13:42,2024-08-17 08:21:37,False,False,2024-08-17 08:21:37,False,,0.0,False
3372,2024 Indianapolis Open,Indianapolis Open,2024.0,170,True,170,2024-05-18 13:14:55,2024-08-24 09:52:27,False,False,2024-08-24 09:52:27,False,,0.0,False
3373,2024 Central California Open,Central California Open,2024.0,169,True,169,2024-06-06 07:46:40,2024-08-09 23:40:24,False,False,2024-08-09 23:40:24,False,,0.0,False
3374,2024 New York State Championship,New York State Championship,2024.0,326,True,326,2024-04-22 08:44:13,2024-09-01 09:27:06,False,False,2024-09-01 09:27:06,False,,0.0,False
3377,2024 Atlantic Open,Atlantic Open,2024.0,272,True,272,2024-04-22 08:07:04,2024-08-24 09:56:51,False,False,2024-08-24 09:56:51,False,,0.0,False
3455,2024 Midwest Class Championships,Midwest Class Championships,2024.0,303,True,303,2024-06-26 07:56:59,2024-10-12 09:19:21,False,False,2024-10-12 09:19:21,False,57.0,2.0,False
3456,2024 Hartford Open,Hartford Open,2024.0,199,True,199,2024-06-26 09:59:32,2024-10-19 09:36:20,False,False,2024-10-19 09:36:20,False,56.0,2.0,False
3457,2024 Eastern Chess Congress,Eastern Chess Congress,2024.0,490,True,490,2024-06-22 18:15:42,2024-10-26 09:05:35,False,False,2024-10-26 09:05:35,False,62.0,2.0,False
