tid,T,daily_regs,cum_regs,cum_pct
3751,62,1,9,0.027692307692307693
3751,61,1,10,0.03076923076923077
3751,59,2,12,0.036923076923076927
3751,58,1,13,0.04
3751,56,2,15,0.046153846153846156
3751,54,5,20,0.06153846153846154
3751,53,2,22,0.06769230769230769
3751,51,2,24,0.07384615384615385
3751,50,1,25,0.07692307692307693
3751,49,2,27,0.08307692307692308
3751,48,1,28,0.08615384615384615
3751,47,3,31,0.09538461538461539
3751,46,2,33,0.10153846153846154
3751,45,1,34,0.10461538461538461
3751,44,4,38,0.11692307692307692
3751,43,7,45,0.13846153846153847
3751,42,2,47,0.14461538461538462
3751,41,1,48,0.1476923076923077
3751,39,3,51,0.15692307692307692
3751,36,1,52,0.16
3751,35,2,54,0.16615384615384615
3751,34,1,55,0.16923076923076924
3751,33,1,56,0.1723076923076923
3751,32,1,57,0.1753846153846154
3751,30,4,61,0.18769230769230769
3751,29,4,65,0.2
3751,28,1,66,0.20307692307692307
3751,27,3,69,0.2123076923076923
3751,25,2,71,0.21846153846153846
3751,24,3,74,0.2276923076923077
3751,23,3,77,0.23692307692307693
3751,22,3,80,0.24615384615384617
3751,21,1,81,0.24923076923076923
3751,20,3,84,0.25846153846153846
3751,19,3,87,0.2676923076923077
3751,18,2,89,0.27384615384615385
3751,17,3,92,0.28307692307692306
3751,16,3,95,0.2923076923076923
3751,15,4,99,0.3046153846153846
3751,14,2,101,0.31076923076923074
3751,12,4,105,0.3230769230769231
3751,11,5,110,0.3384615384615385
3751,10,10,120,0.36923076923076925
3751,9,5,125,0.38461538461538464
3751,8,12,137,0.42153846153846153
3751,7,9,146,0.4492307692307692
3751,6,13,159,0.48923076923076925
3751,5,15,174,0.5353846153846153
3751,4,31,205,0.6307692307692307
3751,3,49,254,0.7815384615384615
3751,2,37,291,0.8953846153846153
3751,1,17,308,0.9476923076923077
3751,0,17,325,1.0
3752,114,1,1,0.005128205128205128
3752,107,1,2,0.010256410256410256
3752,81,1,3,0.015384615384615385
3752,73,3,6,0.03076923076923077
3752,66,2,8,0.041025641025641026
3752,64,1,9,0.046153846153846156
3752,62,1,10,0.05128205128205128
3752,59,2,12,0.06153846153846154
3752,53,3,15,0.07692307692307693
3752,52,2,17,0.08717948717948718
3752,48,1,18,0.09230769230769231
3752,47,1,19,0.09743589743589744
3752,41,2,21,0.1076923076923077
3752,39,1,22,0.11282051282051282
3752,36,1,23,0.11794871794871795
3752,33,1,24,0.12307692307692308
3752,32,2,26,0.13333333333333333
3752,31,2,28,0.14358974358974358
3752,30,1,29,0.14871794871794872
3752,27,1,30,0.15384615384615385
3752,26,1,31,0.15897435897435896
3752,25,5,36,0.18461538461538463
3752,24,1,37,0.18974358974358974
3752,22,3,40,0.20512820512820512
3752,21,3,43,0.2205128205128205
3752,20,3,46,0.2358974358974359
3752,18,6,52,0.26666666666666666
3752,16,4,56,0.28717948717948716
3752,15,3,59,0.30256410256410254
3752,14,1,60,0.3076923076923077
3752,13,2,62,0.31794871794871793
3752,12,3,65,0.3333333333333333
3752,11,5,70,0.358974358974359
3752,10,1,71,0.3641025641025641
3752,9,3,74,0.37948717948717947
3752,8,11,85,0.4358974358974359
3752,7,2,87,0.4461538461538462
3752,6,8,95,0.48717948717948717
3752,5,12,107,0.5487179487179488
3752,4,12,119,0.6102564102564103
3752,3,23,142,0.7282051282051282
3752,2,35,177,0.9076923076923077
3752,1,7,184,0.9435897435897436
3752,0,11,195,1.0
3798,141,1,1,0.005025125628140704
3798,92,1,2,0.010050251256281407
3798,59,2,4,0.020100502512562814
3798,58,1,5,0.02512562814070352
3798,55,1,6,0.03015075376884422
3798,51,2,8,0.04020100502512563
3798,45,1,9,0.04522613065326633
3798,44,2,11,0.05527638190954774
3798,41,1,12,0.06030150753768844
3798,39,1,13,0.06532663316582915
3798,34,1,14,0.07035175879396985
3798,33,1,15,0.07537688442211055
3798,32,1,16,0.08040201005025126
3798,29,2,18,0.09045226130653267
3798,27,1,19,0.09547738693467336
3798,26,1,20,0.10050251256281408
3798,25,1,21,0.10552763819095477
3798,24,3,24,0.12060301507537688
3798,22,2,26,0.1306532663316583
3798,21,2,28,0.1407035175879397
3798,20,2,30,0.1507537688442211
3798,19,2,32,0.16080402010050251
3798,18,3,35,0.17587939698492464
3798,17,3,38,0.19095477386934673
3798,16,1,39,0.19597989949748743
3798,15,2,41,0.20603015075376885
3798,13,3,44,0.22110552763819097
3798,12,6,50,0.25125628140703515
3798,11,1,51,0.2562814070351759
3798,10,3,54,0.271356783919598
3798,9,2,56,0.2814070351758794
3798,8,6,62,0.31155778894472363
3798,7,8,70,0.35175879396984927
3798,6,8,78,0.39195979899497485
3798,5,14,92,0.4623115577889447
3798,4,13,105,0.5276381909547738
3798,3,27,132,0.6633165829145728
3798,2,36,168,0.8442211055276382
3798,1,10,178,0.8944723618090452
3798,0,21,199,1.0
3832,14,34,34,0.33663366336633666
3832,13,7,41,0.40594059405940597
3832,12,1,42,0.4158415841584158
3832,10,9,51,0.504950495049505
3832,9,15,66,0.6534653465346535
3832,7,4,70,0.693069306930693
3832,6,4,74,0.7326732673267327
3832,3,15,89,0.8811881188118812
3832,2,5,94,0.9306930693069307
3832,1,3,97,0.9603960396039604
3832,0,4,101,1.0
3834,157,1,1,0.005319148936170213
3834,156,1,2,0.010638297872340425
3834,148,1,3,0.015957446808510637
3834,122,1,4,0.02127659574468085
3834,66,1,5,0.026595744680851064
3834,61,1,6,0.031914893617021274
3834,58,1,7,0.03723404255319149
3834,54,1,8,0.0425531914893617
3834,53,1,9,0.047872340425531915
3834,52,2,11,0.05851063829787234
3834,47,2,13,0.06914893617021277
3834,45,1,14,0.07446808510638298
3834,43,1,15,0.0797872340425532
3834,42,2,17,0.09042553191489362
3834,37,3,20,0.10638297872340426
3834,35,2,22,0.11702127659574468
3834,34,3,25,0.13297872340425532
3834,31,1,26,0.13829787234042554
3834,30,1,27,0.14361702127659576
3834,29,2,29,0.15425531914893617
3834,25,4,33,0.17553191489361702
3834,24,2,35,0.18617021276595744
3834,21,4,39,0.2074468085106383
3834,20,4,43,0.22872340425531915
3834,19,2,45,0.2393617021276596
3834,18,2,47,0.25
3834,16,2,49,0.26063829787234044
3834,15,3,52,0.2765957446808511
3834,14,2,54,0.2872340425531915
3834,13,9,63,0.3351063829787234
3834,12,5,68,0.3617021276595745
3834,11,2,70,0.3723404255319149
3834,10,7,77,0.4095744680851064
3834,9,1,78,0.4148936170212766
3834,8,9,87,0.4627659574468085
3834,7,1,88,0.46808510638297873
3834,6,5,93,0.4946808510638298
3834,5,5,98,0.5212765957446809
3834,4,10,108,0.574468085106383
3834,3,22,130,0.6914893617021277
3834,2,31,161,0.8563829787234043
3834,1,11,172,0.9148936170212766
3834,0,16,188,1.0
3835,163,1,1,0.0040650406504065045
3835,110,1,2,0.008130081300813009
3835,71,1,3,0.012195121951219513
3835,60,1,4,0.016260162601626018
3835,54,2,6,0.024390243902439025
3835,51,2,8,0.032520325203252036
3835,43,3,11,0.044715447154471545
3835,40,1,12,0.04878048780487805
3835,34,1,13,0.052845528455284556
3835,33,3,16,0.06504065040650407
3835,32,1,17,0.06910569105691057
3835,30,2,19,0.07723577235772358
3835,29,1,20,0.08130081300813008
3835,28,4,24,0.0975609756097561
3835,27,1,25,0.1016260162601626
3835,25,1,26,0.10569105691056911
3835,23,1,27,0.10975609756097561
3835,21,1,28,0.11382113821138211
3835,20,2,30,0.12195121951219512
3835,19,3,33,0.13414634146341464
3835,18,4,37,0.15040650406504066
3835,17,1,38,0.15447154471544716
3835,16,9,47,0.1910569105691057
3835,15,4,51,0.2073170731707317
3835,14,3,54,0.21951219512195122
3835,13,3,57,0.23170731707317074
3835,11,10,67,0.27235772357723576
3835,10,7,74,0.3008130081300813
3835,9,3,77,0.3130081300813008
3835,8,8,85,0.34552845528455284
3835,7,4,89,0.3617886178861789
3835,6,6,95,0.3861788617886179
3835,5,12,107,0.4349593495934959
3835,4,21,128,0.5203252032520326
3835,3,38,166,0.6747967479674797
3835,2,52,218,0.8861788617886179
3835,1,14,232,0.943089430894309
3835,0,14,246,1.0
3836,108,1,1,0.003401360544217687
3836,106,1,2,0.006802721088435374
3836,61,1,3,0.01020408163265306
3836,59,1,4,0.013605442176870748
3836,53,1,5,0.017006802721088437
3836,52,1,6,0.02040816326530612
3836,49,1,7,0.023809523809523808
3836,47,4,11,0.03741496598639456
3836,43,2,13,0.04421768707482993
3836,33,5,18,0.061224489795918366
3836,32,3,21,0.07142857142857142
3836,31,2,23,0.0782312925170068
3836,30,2,25,0.08503401360544217
3836,29,1,26,0.08843537414965986
3836,28,2,28,0.09523809523809523
3836,26,3,31,0.1054421768707483
3836,25,2,33,0.11224489795918367
3836,24,2,35,0.11904761904761904
3836,23,5,40,0.1360544217687075
3836,22,3,43,0.14625850340136054
3836,21,2,45,0.15306122448979592
3836,19,4,49,0.16666666666666666
3836,18,4,53,0.18027210884353742
3836,17,1,54,0.1836734693877551
3836,16,7,61,0.20748299319727892
3836,15,4,65,0.22108843537414966
3836,14,6,71,0.24149659863945577
3836,13,10,81,0.2755102040816326
3836,12,5,86,0.2925170068027211
3836,11,10,96,0.32653061224489793
3836,10,6,102,0.3469387755102041
3836,9,8,110,0.3741496598639456
3836,8,7,117,0.3979591836734694
3836,7,8,125,0.42517006802721086
3836,6,12,137,0.46598639455782315
3836,5,15,152,0.5170068027210885
3836,4,27,179,0.608843537414966
3836,3,29,208,0.7074829931972789
3836,2,42,250,0.8503401360544217
3836,1,22,272,0.9251700680272109
3836,0,22,294,1.0
3837,122,1,1,0.006578947368421052
3837,62,1,2,0.013157894736842105
3837,55,1,3,0.019736842105263157
3837,53,1,4,0.02631578947368421
3837,52,1,5,0.03289473684210526
3837,50,1,6,0.039473684210526314
3837,48,1,7,0.046052631578947366
3837,47,1,8,0.05263157894736842
3837,46,1,9,0.05921052631578947
3837,40,1,10,0.06578947368421052
3837,35,1,11,0.07236842105263158
